THỜI KHÓA BIỂU DỰ KIẾN KỲ 1 NĂM HỌC 2024-2025 (20241) - CẬP NHẬT NGÀY 04.08.2024,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20241,VVLKT,746242,746242,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),32-Thời gian bắt đầu TN từ ngày 18/11/2024,1,2,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746243,746243,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),33-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0710-0915,0710,0915,Sáng,"12,13,14,15,16 ",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746244,746244,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),34-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746245,746245,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),35-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746246,746246,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),36-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746247,746247,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),37-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746248,746248,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),38-Thời gian bắt đầu TN từ ngày 18/11/2024,1,3,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746249,746249,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),39-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746250,746250,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),40-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746251,746251,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),41-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746252,746252,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),42-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746253,746253,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),43-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746254,746254,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),44-Thời gian bắt đầu TN từ ngày 18/11/2024,1,4,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746255,746255,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),45-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746256,746256,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),46-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746257,746257,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),47-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746258,746258,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),48-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-205,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746259,746259,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),49-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746260,746260,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),50-Thời gian bắt đầu TN từ ngày 18/11/2024,1,5,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746261,746261,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),51-Thời gian bắt đầu TN từ ngày 18/11/2024,1,6,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746262,746262,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),52-Thời gian bắt đầu TN từ ngày 18/11/2024,1,6,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746263,746263,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),53-Thời gian bắt đầu TN từ ngày 18/11/2024,1,6,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746264,746264,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),54-Thời gian bắt đầu TN từ ngày 18/11/2024,1,6,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746265,746265,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),55-Thời gian bắt đầu TN từ ngày 18/11/2024,1,7,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746266,746266,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),56-Thời gian bắt đầu TN từ ngày 18/11/2024,1,7,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-203,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746267,746267,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),57-Thời gian bắt đầu TN từ ngày 18/11/2024,1,7,0710-0915,0710,0915,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746268,746268,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),58-Thời gian bắt đầu TN từ ngày 18/11/2024,1,7,0920-1125,0920,1125,Sáng,"12,13,14,15,16",D3-506,NULL,NULL,34,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746269,746269,PH1121,Vật lý đại cương II,Physics II,2(2-0-1-4),59-Tổ TN dành cho sv trong diện được bảo lưu TN,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,500,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,KKTVQL,746270,746270,EM4043,Quản lý sử dụng năng lượng,Energy Usage Management,3(0-0-3-6),Kinh tế công nghiệp K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746278,746278,EM4640,Chuyên đề (BTL),Seminar,3(0-0-3-6),Kinh tế công nghiệp K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,746279,746279,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),1-Thời gian bắt đầu TN từ ngày 23/9/2024,1,2,1300-1500,1300,1500,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746280,746280,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),2-Thời gian bắt đầu TN từ ngày 23/9/2024,1,2,1505-1705,1505,1705,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746281,746281,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),3-Thời gian bắt đầu TN từ ngày 23/9/2024,1,3,1300-1500,1300,1500,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746282,746282,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),4-Thời gian bắt đầu TN từ ngày 23/9/2024,1,3,1505-1705,1505,1705,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746283,746283,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),5-Thời gian bắt đầu TN từ ngày 23/9/2024,1,4,1300-1500,1300,1500,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746284,746284,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),6-Thời gian bắt đầu TN từ ngày 23/9/2024,1,4,1505-1705,1505,1705,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746285,746285,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),7-Thời gian bắt đầu TN từ ngày 23/9/2024,1,5,1300-1500,1300,1500,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746286,746286,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),8-Thời gian bắt đầu TN từ ngày 23/9/2024,1,5,1505-1705,1505,1705,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746287,746287,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),9-Thời gian bắt đầu TN từ ngày 23/9/2024,1,6,1300-1500,1300,1500,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746288,746288,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),10-Thời gian bắt đầu TN từ ngày 23/9/2024,1,6,1505-1705,1505,1705,Chiều,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746289,746289,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),11-Thời gian bắt đầu TN từ ngày 23/9/2024,1,3,0710-0915,0710,0915,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746290,746290,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),12-Thời gian bắt đầu TN từ ngày 23/9/2024,1,3,0920-1125,0920,1125,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,KKTVQL,746291,746291,EM4014,Tổ chức lao động II,Workforce Planning II,3(0-0-3-6),Quản lý công nghiệp K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,746292,746292,PH1131,Vật lý đại cương III,Physics III,2(2-0-1-4),13-Dành cho sv trong diện được bảo lưu TN,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,200,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746293,746293,PH1110,Vật lý đại cương I,Physics I,3(2-1-1-6),1-Thời gian bắt đầu TN từ ngày 11/11/2024,1,2,1230-1505,1230,1505,Chiều,"11,12,13,14,15",C10-414,NULL,NULL,32,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746294,746294,PH1110,Vật lý đại cương I,Physics I,3(2-1-1-6),2-Thời gian bắt đầu TN từ ngày 11/11/2024,1,2,1505-1735,1505,1735,Chiều,"11,12,13,14,15",C10-414,NULL,NULL,32,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746295,746295,PH1110,Vật lý đại cương I,Physics I,3(2-1-1-6),3-Thời gian bắt đầu TN từ ngày 11/11/2024,1,5,1230-1505,1230,1505,Chiều,"11,12,13,14,15",C10-414,NULL,NULL,32,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746296,746296,PH1110,Vật lý đại cương I,Physics I,3(2-1-1-6),4-Thời gian bắt đầu TN từ ngày 11/11/2024,1,5,1505-1735,1505,1735,Chiều,"11,12,13,14,15",C10-414,NULL,NULL,32,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746297,746297,PH1110,Vật lý đại cương I,Physics I,3(2-1-1-6),5- Tổ TN dành cho sv trong diện được bảo lưu TN,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,32,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,KKTVQL,746310,746310,EM4046,Cải tiến năng suất II,Productivity improvement II,3(0-0-3-6),Quản lý công nghiệp K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746316,746316,EM4440,Chuyên đề (BTL),Seminar,3(0-0-3-6),Quản lý công nghiệp K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746317,746317,EM4037,Định mức lao động II,Productivity Norm II,2(0-0-2-2),Quản trị kinh doanh K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746318,746318,EM4060,Tâm lý học quản lý ứng dụng,Applied Managerial Psychology,2(0-0-2-2),Quản trị kinh doanh K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,VVLKT,746319,746319,PH1130,Vật lý đại cương III,Physics III,3(2-1-1-6),1-Thời gian bắt đầu TN từ ngày 23/09/2024,1,2,0645-0915,0645,0915,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746320,746320,PH1130,Vật lý đại cương III,Physics III,3(2-1-1-6),2-Thời gian bắt đầu TN từ ngày 23/09/2024,1,2,0920-1145,0920,1145,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746321,746321,PH1130,Vật lý đại cương III,Physics III,3(2-1-1-6),3-Thời gian bắt đầu TN từ ngày 23/09/2024,1,5,0645-0915,0645,0915,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746322,746322,PH1130,Vật lý đại cương III,Physics III,3(2-1-1-6),4-Thời gian bắt đầu TN từ ngày 23/09/2024,1,5,0920-1145,0920,1145,Sáng,"4,5,6,7,8",D3-204,NULL,NULL,30,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,VVLKT,746323,746323,PH1130,Vật lý đại cương III,Physics III,3(2-1-1-6),5-Dành cho sv trong diện được bảo lưu TN,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,200,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,KKTVQL,746324,746324,EM4071,Quan hệ lao động II,Labor Relationship II,2(0-0-2-2),Quản trị kinh doanh K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746325,746325,EM4340,Chuyên đề (BTL),Seminar,3(0-0-3-6),Quản trị kinh doanh K66,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746326,746326,EM4027,Kiểm toán hoạt động ứng dụng,Applied Operational Auditing,2(0-0-2-2),Kế toán ,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746327,746327,EM4030,Kế toán thuế II,Taxation Accounting II,2(0-0-2-2),Kế toán ,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746329,746329,EM4033,Quản trị rủi ro tài chính,Financial Risk Management,2(0-0-2-2),Kế toán ,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746331,746331,EM4740,Chuyên đề (BTL),Seminar,3(0-0-3-6),Kế toán ,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746332,746332,EM4017,Marketing dịch vụ tài chính,Financial Service Marketing,2(0-0-2-2),Tài chính ngân hàng,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746333,746333,EM4020,Tín dụng NHTM ứng dụng,Applied Bank Credit Management,2(0-0-2-2),Tài chính ngân hàng,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,KKTVQL,746334,746334,EM4540,Chuyên đề (BTL),Seminar,3(0-0-3-6),Tài chính ngân hàng,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,LT+BT,AB,CT CHUẨN,
20241,THKHSS,746346,746346,BF4992,Đồ án nghiên cứu Cử nhân (Kỹ thuật thực phẩm),Bachelor of Science Research Project,8(0-0-16-32),Liên hệ khoa KTTP,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,40,Đang xếp TKB,ĐATN,AB,CT CHUẨN,
20241,THKHSS,746347,746347,BF5781,Thực tập kỹ sư,Engineer Intership,3(0-0-6-6),Liên hệ khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,1,Đang xếp TKB,TTTN,AB,CT CHUẨN,
20241,THKHSS,746348,746348,CH3454,Phương pháp số trong CNHH,Numerical Methods in Chemical Engineering,2(2-0-1-4),N01,1,3,0645-1145,1,6,Sáng,11-13,C3-303,NULL,NULL,16,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,THKHSS,746349,746349,CH3454,Phương pháp số trong CNHH,Numerical Methods in Chemical Engineering,2(2-0-1-4),N02,1,3,0645-1145,1,6,Sáng,11-13,C3-303,NULL,NULL,16,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,THKHSS,746350,746350,CH3454,Phương pháp số trong CNHH,Numerical Methods in Chemical Engineering,2(2-0-1-4),N03,1,4,1230-1730,1,6,Chiều,11-13,C3-303,NULL,NULL,16,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,THKHSS,746351,746351,CH3454,Phương pháp số trong CNHH,Numerical Methods in Chemical Engineering,2(2-0-1-4),N04,1,4,1230-1730,1,6,Chiều,11-13,C3-303,NULL,NULL,16,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,THKHSS,746352,746352,CH3454,Phương pháp số trong CNHH,Numerical Methods in Chemical Engineering,2(2-0-1-4),N05,1,5,0645-1145,1,6,Sáng,11-13,C3-303,NULL,NULL,16,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,KTTD,746361,746361,MI3380,Đồ án I,Project I,3(0-0-6-6),Toán Tin và HTTT QL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐA,AB,CT CHUẨN,
20241,KTTD,746363,746363,MI3390,Đồ án II,Project II,3(0-0-6-6),Toán Tin và HTTT QL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐA,AB,CT CHUẨN,
20241,KTTD,746365,746365,MI4800,Thực tập kỹ thuật,Engineering Practicum,2(0-0-4-4),Toán Tin và HTTT QL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,TT,AB,CT CHUẨN,
20241,KTTD,746366,746366,MI4900,Đồ án tốt nghiệp cử nhân,Bachelor Final Project,6(0-0-12-12),Toán Tin và HTTT QL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐATN,AB,CT CHUẨN,
20241,KTTD,746368,746368,MI4901,Đồ án nghiên cứu Cử nhân (Toán Tin),Bachelor of Science Research Project,8(0-0-16-32),Đồ án NC Toán Tin và HTTT QL,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐATN,AB,CT CHUẨN,
20241,KTTD,746371,746371,MI5050,Đồ án III,Project III,3(0-0-6-6),Toán Tin,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐA,AB,CT CHUẨN,
20241,KTTD,746372,746372,MI5054,Đồ án thiết kế ,Project,3(0-0-6-6),Toán Tin ĐATK,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐA,AB,CT CHUẨN,
20241,KTTD,746373,746373,MI5910,Đồ án kỹ sư,Engineer Thesis,9(0-0-18-36),Toán Tin (Kỹ sư),NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,800,Đang xếp TKB,ĐATN,AB,CT CHUẨN,
20241,TDDT,746374,746374,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N01,1,2,1300-1430,1300,1430,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746375,746375,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N02,1,2,1440-1610,1440,1610,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746376,746376,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N03,1,3,1300-1430,1300,1430,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746377,746377,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N04,1,3,1440-1610,1440,1610,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746378,746378,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N05,1,4,1300-1430,1300,1430,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746379,746379,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N06,1,4,1440-1610,1440,1610,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746380,746380,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N07,1,5,1300-1430,1300,1430,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746381,746381,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N08,1,5,1440-1610,1440,1610,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746382,746382,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N09,1,6,1300-1430,1300,1430,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746383,746383,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N10,1,6,1440-1610,1440,1610,Chiều,8.14,C7-E309,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746384,746384,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N11,1,2,1300-1430,1300,1430,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746385,746385,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N12,1,2,1440-1610,1440,1610,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746386,746386,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N13,1,3,1300-1430,1300,1430,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746387,746387,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N14,1,3,1440-1610,1440,1610,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746388,746388,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N15,1,4,1300-1430,1300,1430,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746389,746389,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N16,1,4,1440-1610,1440,1610,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
20241,TDDT,746390,746390,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N17,1,5,1300-1430,1300,1430,Chiều,11.15,C7-E307,NULL,NULL,15,Đang xếp TKB,TN,AB,CT CHUẨN,
